,i,j,w
1011,51,16,4.09481477737427
1012,51,17,2.14278388023376
1013,51,20,1.18340516090393
1014,51,22,45.3945621848106
1015,51,24,7.19066834449768
1016,51,25,85.2524443864822
1017,51,26,36.1872565448284
1018,51,27,3.06422713398933
1019,51,28,40.6630038619041
1020,51,29,27.3767765462399
1021,51,30,310.675644040108
1022,51,31,93.5603820681572
1023,51,32,783.568641632795
1024,51,33,15.0911996662617
1025,51,34,17.647440135479
1026,51,35,4.47169148921967
1027,51,36,6.2675361931324
1028,51,37,15.1470798552036
1029,51,38,0.989249527454376
1030,51,39,3.11726599931717
1031,51,40,1.62946927547455
1032,51,41,1.48113822937012
1033,51,42,6.77212542295456
1034,51,43,3.66934219002724
1035,51,44,3.64702036976814
1036,51,45,1.3272345662117
1037,51,46,5.72216957807541
1038,51,47,105.385536551476
1039,51,48,36.8263593614101
1040,51,49,616.781901448965
1041,51,50,539.345483928919
1042,52,0,16.111512452364
1043,52,1,6.37071371078491
1044,52,2,1.73809570074081
1045,52,5,0.633982837200165
1046,52,6,12.2418325096369
1047,52,7,12.7659331858158
1048,52,8,14.5177601575851
1049,52,9,3.29620569944382
1050,52,10,2.32024717330933
1051,52,11,18.2180333733559
1052,52,12,25.5535386502743
1053,52,13,7.7140448987484
1054,52,14,3.67805916070938
1055,52,15,7.75880965590477
1056,52,16,8.10834729671478
1057,52,17,2.79943123459816
1058,52,18,8.08239793777466
1059,52,20,2.04031130671501
1060,52,21,1.64290514588356
1061,52,22,70.2582446336746
1062,52,23,7.03947874903679
1063,52,24,12.7385627627373
1064,52,25,202.678496718407
1065,52,26,755.920089334249
1066,52,27,54.3742251992226
1067,52,28,190.579242527485
1068,52,29,55.6493049561977
1069,52,30,143.698608592153
1070,52,31,51.7096600532532
1071,52,32,200.080323338509
1072,52,33,33.4706053286791
1073,52,34,61.7779121994972
1074,52,35,10.2950357794762
1075,52,36,22.0372529327869
1076,52,37,29.2823140621185
1077,52,38,8.84598246216774
1078,52,39,6.01835241913795
1079,52,40,10.6523617506027
1080,52,41,2.21189910173416
1081,52,42,15.7876519262791
1082,52,43,1.78596070408821
1083,52,44,4.71919527649879
1084,52,45,1.61579063534737
1085,52,46,13.0489421188831
1086,52,47,46.2910667955875
1087,52,48,12.453190356493
1088,52,49,95.9438664615154
1089,52,50,683.731422752142
1090,52,51,855.559656322002
1091,53,0,331.878952458501
1092,53,1,202.019923195243
1093,53,2,14.7892271280289
1094,53,3,7.34206718206406
1095,53,4,11.1272638440132
1096,53,5,25.5806830823421
1097,53,6,11.7161891758442
1098,53,7,2.16405609250069
1099,53,8,4.40731158852577
1100,53,9,25.6144404113293
1101,53,10,1.51609641313553
1102,53,11,0.494961589574814
1103,53,12,1.31851929426193
1104,53,13,2.86616671085358
1105,53,14,5.90813326835632
1106,53,15,1.79424250125885
1107,53,16,3.87798675894737
1108,53,17,0.395807445049286
1109,53,18,1.21003314852715
1110,53,19,3.10906589031219
1111,53,20,0.919596612453461
1112,53,22,20.1965623497963
1113,53,24,3.9790141582489
1114,53,25,17.4723832011223
1115,53,26,73.1607441008091
1116,53,27,16.1947109401226
1117,53,28,37.9059355556965
1118,53,29,34.4601361006498
1119,53,30,19.0543076694012
1120,53,31,39.1898067891598
1121,53,32,78.3795745521784
1122,53,33,21.0896001309156
1123,53,34,7.05958423018456
1124,53,35,11.9991677105427
1125,53,36,40.5130212455988
1126,53,37,53.4080361276865
1127,53,38,28.8428425192833
1128,53,39,7.27442100644112
1129,53,40,48.551759570837
1130,53,41,12.2435542047024
1131,53,42,48.0639795362949
1132,53,43,15.2754777520895
1133,53,44,5.03021159768105
1134,53,45,1.24491520226002
1135,53,46,166.308292359114
1136,53,47,62.6023528128862
1137,53,48,4.95037797093391
1138,53,49,17.6287461817265
1139,53,50,460.271193653345
1140,53,51,58.2962744534016
1141,53,52,1013.9877859354
1142,54,0,1.46953299641609
1143,54,1,0.297096848487854
1144,54,5,0.443278074264526
1145,54,6,0.832435101270676
1146,54,7,0.932718396186829
1147,54,8,1.56120824813843
1148,54,9,0.544237554073334
1149,54,12,1.01101195812225
1150,54,17,2.59237360954285
1151,54,23,19.1275054216385
1152,54,25,1.22788274288177
1153,54,26,247.930056244135
1154,54,27,1.41385245323181
1155,54,28,13.2337574958801
1156,54,29,0.51774400472641
1157,54,30,3.19258987903595
1158,54,32,1.56950330734253
1159,54,33,1.5330439209938
1160,54,38,0.818933367729187
1161,54,42,0.496391475200653
1162,54,51,1.2801433801651
1163,54,52,898.298913657665
1164,54,53,130.101650297642
1165,55,0,29.2978780418634
1166,55,1,1.49407985806465
1167,55,2,14.2649909853935
1168,55,6,127.828215122223
1169,55,7,71.5231384932995
1170,55,8,6.51782196760178
1171,55,9,6.37440110743046
1172,55,10,1.54059588909149
1173,55,11,7.06057444214821
1174,55,12,10.025927901268
1175,55,13,7.03599810600281
1176,55,14,1.62159502506256
1177,55,15,135.007597565651
1178,55,16,3.65397962927818
1179,55,17,3.47463923692703
1180,55,22,9.09630769491196
1181,55,23,424.439078330994
1182,55,24,18.2175051271915
1183,55,25,46.5431767702103
1184,55,26,827.052879661322
1185,55,27,37.2789607644081
1186,55,28,73.1446224749088
1187,55,29,5.27179279923439
1188,55,30,21.6945188343525
1189,55,31,9.95944970846176
1190,55,32,21.7652997374535
1191,55,33,5.84030523896217
1192,55,34,12.9724638462067
1193,55,35,2.55438333749771
1194,55,36,1.66766646504402
1195,55,37,6.36734643578529
1196,55,38,0.428280264139175
1197,55,39,1.15952798724174
1198,55,40,1.56541332602501
1199,55,41,0.527318358421326
1200,55,42,1.28300672769547
1201,55,43,1.31067810952663
1202,55,45,0.310134291648865
1203,55,46,0.746321618556976
1204,55,47,2.04805770516396
1205,55,48,1.20845437049866
1206,55,49,5.14089187979698
1207,55,50,10.3300754725933
1208,55,51,19.8146896660328
1209,55,52,319.69710662961
1210,55,53,199.296407878399
1211,55,54,117.677582353354
1212,56,0,982.184015572071
1213,56,1,76.2014825344086
1214,56,2,79.900849878788
1215,56,3,0.862606942653656
1216,56,4,3.01063674688339
1217,56,5,36.9397614896297
1218,56,6,554.154184520245
1219,56,7,606.824196726084
1220,56,8,17.5686601996422
1221,56,9,18.3603227436543
1222,56,10,5.07876425981522
1223,56,11,21.8063907325268
1224,56,12,12.8720785975456
1225,56,13,16.865543037653
1226,56,14,4.59433889389038
1227,56,15,184.014256626368
1228,56,16,5.58455148339272
1229,56,17,6.5307936668396
1230,56,19,0.826824367046356
1231,56,20,1.00218573212624
1232,56,22,1.42001074552536
1233,56,23,92.8351427316666
1234,56,24,5.06873488426208
1235,56,25,21.3514977395535
1236,56,26,66.941735714674
1237,56,27,4.73707127571106
1238,56,28,5.24291315674782
1239,56,29,8.27589665353298
1240,56,30,9.41027623414993
1241,56,31,8.14512020349503
1242,56,32,6.81666395068169
1243,56,33,2.65962351858616
1244,56,34,1.57435694336891
1245,56,35,0.317905902862549
1246,56,36,3.53794530034065
1247,56,37,5.45572429895401
1248,56,38,2.81246775388718
1249,56,39,0.627835869789124
1250,56,40,5.89681896567345
1251,56,41,1.94903120398521
1252,56,42,4.96781674027443
1253,56,43,1.59841331839561
1254,56,44,0.336300015449524
1255,56,46,98.2116358876228
1256,56,47,8.65343201160431
1257,56,48,0.899804681539536
1258,56,49,6.53930653631687
1259,56,50,29.3869758844376
1260,56,51,4.02647706866264
1261,56,52,28.6943840384483
1262,56,53,600.046684086323
1263,56,54,1.95135092735291
1264,56,55,430.922741442919
1265,57,0,24.667029350996
1266,57,1,60.40786460042
1267,57,2,144.245438277721
1268,57,3,3.42375019192696
1269,57,4,10.7405797541142
1270,57,5,1.22946444153786
1271,57,6,507.028761357069
1272,57,7,136.220568448305
1273,57,8,330.361643195152
1274,57,9,397.854121267796
1275,57,10,156.021313309669
1276,57,11,431.785318613052
1277,57,12,744.584136039019
1278,57,13,963.285102069378
1279,57,14,210.866289705038
1280,57,15,335.615755707026
1281,57,16,543.145841658115
1282,57,17,1051.80979204178
1283,57,18,566.296152502298
1284,57,19,6.19010788202286
1285,57,20,34.5293461382389
1286,57,21,32.3505545854568
1287,57,22,51.7683656215668
1288,57,23,164.983583927155
1289,57,24,1276.01863890886
1290,57,25,120.680804491043
1291,57,26,276.022744625807
1292,57,27,543.072646260262
1293,57,28,386.201199114323
1294,57,29,81.6882244944572
1295,57,30,180.695430576801
1296,57,31,107.211940616369
1297,57,32,78.8455030918121
1298,57,33,79.5233574807644
1299,57,34,186.645823448896
1300,57,35,15.1566962301731
1301,57,36,43.7524691224098
1302,57,37,54.2578276395798
1303,57,38,17.1649614572525
1304,57,39,12.0180209577084
1305,57,40,30.3569605946541
1306,57,41,53.8459677100182
1307,57,42,45.0639994740486
1308,57,43,26.7365743219852
1309,57,44,49.065638333559
1310,57,45,7.58519321680069
1311,57,46,17.8441507220268
1312,57,47,49.9970682859421
1313,57,48,11.8141729235649
1314,57,49,15.6224702894688
1315,57,50,97.3028729557991
1316,57,51,42.7242783904076
1317,57,52,73.2204642891884
1318,57,53,70.4280752539635
1319,57,54,6.29336583614349
1320,57,55,10.8359800875187
1321,57,56,11.4597963541746
1322,58,0,57.7972889840603
1323,58,1,220.404317051172
1324,58,2,354.380245149136
1325,58,3,68.5284491479397
1326,58,4,157.157517194748
1327,58,5,22.1622078716755
1328,58,6,604.098162680864
1329,58,7,429.804323852062
1330,58,8,1144.05436620116
1331,58,9,1563.77351284027
1332,58,10,600.380061745644
1333,58,11,556.700801610947
1334,58,12,373.131379693747
1335,58,13,457.866626650095
1336,58,14,781.940723776817
1337,58,15,391.803988575935
1338,58,16,789.687701970339
1339,58,17,857.372077465057
1340,58,18,386.855742394924
1341,58,19,92.2376308441162
1342,58,20,57.2911057472229
1343,58,21,12.6236401498318
1344,58,22,2.9577369093895
1345,58,23,84.5451925992966
1346,58,24,671.579436928034
1347,58,25,57.2662507891655
1348,58,26,139.093644469976
1349,58,27,79.4511511325836
1350,58,28,57.9780096709728
1351,58,29,8.92269745469093
1352,58,30,90.4853586554527
1353,58,31,40.1094720065594
1354,58,32,39.6408311724663
1355,58,33,5.77550387382507
1356,58,34,53.4535083174706
1357,58,35,1.04847061634064
1358,58,36,0.457468926906586
1359,58,37,6.3674920797348
1360,58,38,0.428380906581879
1361,58,39,3.13085812330246
1362,58,40,1.48703801631927
1363,58,41,1.42912125587463
1364,58,42,5.86163794994354
1365,58,43,0.815297424793243
1366,58,44,0.835422992706299
1367,58,45,3.14736783504486
1368,58,46,4.59490239620209
1369,58,47,7.1690830886364
1370,58,48,12.3190021812916
1371,58,49,11.4116498529911
1372,58,50,11.2528032958508
1373,58,51,18.3709815740585
1374,58,52,29.1161718964577
1375,58,53,6.94449087977409
1376,58,54,1.28164887428284
1377,58,55,6.18354493379593
1378,58,56,16.9121520519257
1379,58,57,2900.90451037884
1380,59,0,720.381722986698
1381,59,1,641.75174549222
1382,59,2,468.435552537441
1383,59,3,35.4366421401501
1384,59,4,57.1046271622181
1385,59,5,272.462708234787
1386,59,6,1018.56248167157
1387,59,7,347.029572963715
1388,59,8,224.984531253576
1389,59,9,593.388184607029
1390,59,10,94.723454862833
1391,59,11,228.776183277369
1392,59,12,242.092140227556
1393,59,13,327.575331270695
1394,59,14,85.4253738224506
1395,59,15,622.880252510309
1396,59,16,176.314255356789
1397,59,17,403.225960046053
1398,59,18,65.6454491019249
1399,59,19,34.0018623173237
1400,59,20,8.28661355376244
1401,59,21,6.62811025977135
1402,59,22,32.7604580819607
1403,59,23,605.851861089468
1404,59,24,598.824874460697
1405,59,25,218.079762667418
1406,59,26,900.14972665906
1407,59,27,246.642400056124
1408,59,28,279.959940820932
1409,59,29,73.6059353947639
1410,59,30,169.908090651035
1411,59,31,95.5118835866451
1412,59,32,105.855072617531
1413,59,33,26.4294488281012
1414,59,34,42.058408677578
1415,59,35,9.57410895824432
1416,59,36,33.2792976945639
1417,59,37,58.7648064494133
1418,59,38,22.1874276101589
1419,59,39,14.5046246647835
1420,59,40,30.2308650314808
1421,59,41,11.5904468297958
1422,59,42,49.2525522708893
1423,59,43,38.7608711719513
1424,59,44,8.91914689540863
1425,59,45,11.0476033091545
1426,59,46,249.438882499933
1427,59,47,156.981242194772
1428,59,48,22.5227254033089
1429,59,49,20.8386814892292
1430,59,50,202.781461715698
1431,59,51,82.3839772939682
1432,59,52,442.458322674036
1433,59,53,400.971994549036
1434,59,54,52.8852766156197
1435,59,55,387.599516451359
1436,59,56,630.437439516187
1437,59,57,348.416430920362
1438,59,58,633.192428946495
1439,60,0,3.80194672942162
1440,60,1,17.3874198496342
1441,60,2,29.7837703824043
1442,60,3,1.92497223615646
1443,60,4,0.456097900867462
1444,60,6,124.328498095274
1445,60,7,38.788807362318
1446,60,8,29.9026218056679
1447,60,9,41.0280559062958
1448,60,10,14.4815167784691
1449,60,11,51.1167388260365
1450,60,12,93.3614132702351
1451,60,13,156.3298150599
1452,60,14,38.6812261939049
1453,60,15,181.974748253822
1454,60,16,175.06560537219
1455,60,17,299.491644412279
1456,60,18,85.5081007480621
1457,60,20,5.84458512067795
1458,60,21,5.38758653402328
1459,60,22,5.30177918076515
1460,60,23,149.305879354477
1461,60,24,241.706467717886
1462,60,25,41.4938118159771
1463,60,26,111.086272120476
1464,60,27,57.0900185704231
1465,60,28,69.200085401535
1466,60,29,25.3217771947384
1467,60,30,46.9640645086765
1468,60,31,25.036320656538
1469,60,32,35.8359399437904
1470,60,33,10.5101796388626
1471,60,34,7.4150992333889
1472,60,35,2.61452174186707
1473,60,36,2.96441659331322
1474,60,37,9.04934599995613
1475,60,38,0.791194021701813
1476,60,40,2.62734693288803
1477,60,41,1.02041757106781
1478,60,42,2.14164927601814
1479,60,43,2.78759929537773
1480,60,44,2.40654078125954
1481,60,46,3.25262433290482
1482,60,47,6.23812252283096
1483,60,48,14.9906212389469
1484,60,49,9.65082493424416
1485,60,50,13.413726747036
1486,60,51,12.0850489735603
1487,60,52,48.9337990581989
1488,60,53,13.7500866055489
1489,60,54,1.82385218143463
1490,60,55,4.93761944770813
1491,60,56,2.61996608972549
1492,60,57,209.687936007977
1493,60,58,146.945844292641
1494,60,59,806.36184951663
1495,61,0,25.6025173962116
1496,61,1,46.0832913517952
1497,61,2,1.37433707714081
1498,61,3,17.9602349996567
1499,61,4,84.489745169878
1500,61,5,239.51637005806
1501,61,7,3.493044257164
1502,61,8,2.89706766605377
1503,61,9,35.3236573636532
1504,61,10,47.4170465767384
1505,61,11,1.09810474514961
1506,61,12,6.59943246841431
1507,61,13,7.92131763696671
1508,61,14,3.41738474369049
1509,61,15,0.969163656234741
1510,61,17,3.76366013288498
1511,61,18,5.04798913002014
1512,61,19,484.844926923513
1513,61,20,58.1590945422649
1514,61,21,4.46010705828667
1515,61,22,4.76729699969292
1516,61,23,0.466044455766678
1517,61,24,5.40279015898705
1518,61,26,3.90450042486191
1519,61,27,2.93820461630821
1520,61,28,3.01795905828476
1521,61,29,1.33753478527069
1522,61,30,0.426366925239563
1523,61,31,2.82978948950768
1524,61,32,2.67597571015358
1525,61,33,3.85905969142914
1526,61,34,4.45064175128937
1527,61,36,2.08895164728165
1528,61,37,2.67079535126686
1529,61,38,1.76837182044983
1530,61,39,0.409002602100372
1531,61,40,1.59448799490929
1532,61,41,0.89715039730072
1533,61,42,4.97123265266418
1534,61,43,22.8909425735474
1535,61,44,5.85830104351044
1536,61,45,9.88914707303047
1537,61,46,80.2677210569382
1538,61,47,40.6533223390579
1539,61,48,3.92817968130112
1540,61,49,1.02952694892883
1541,61,50,40.8557995557785
1542,61,52,5.78094747662544
1543,61,53,36.4441432356834
1544,61,55,0.494202375411987
1545,61,56,57.7710773348808
1546,61,57,575.441560298204
1547,61,58,101.866631507874
1548,61,59,854.189280062914
1549,61,60,37.6613441705704
1550,62,0,50.0533203184605
1551,62,1,41.8378272205591
1552,62,2,6.92894542217255
1553,62,3,1.08120667934418
1554,62,5,5.64858457446098
1555,62,6,5.04725235700607
1556,62,7,4.87699353694916
1557,62,8,4.07361772656441
1558,62,9,9.87798345088959
1559,62,10,27.9754950106144
1560,62,11,39.6159787774086
1561,62,12,73.3965127766132
1562,62,13,35.5779421925545
1563,62,14,7.6792354285717
1564,62,15,11.6562426388264
1565,62,16,20.8916864395142
1566,62,17,51.2821426093578
1567,62,18,32.7134373486042
1568,62,19,45.7302996814251
1569,62,20,74.0869193673134
1570,62,21,55.1864878535271
1571,62,22,609.937440574169
1572,62,23,11.4176504015923
1573,62,24,72.9198769330978
1574,62,25,14.5506351590157
1575,62,26,20.4421993494034
1576,62,27,36.2757667303085
1577,62,28,66.0442385673523
1578,62,29,214.772020459175
1579,62,30,55.3149637877941
1580,62,31,122.405056506395
1581,62,32,129.878701418638
1582,62,33,343.948992788792
1583,62,34,62.0462301969528
1584,62,35,69.5164721310139
1585,62,36,192.851760327816
1586,62,37,197.627976864576
1587,62,38,70.1798919141293
1588,62,39,34.6989684700966
1589,62,40,229.44355687499
1590,62,41,519.196340173483
1591,62,42,329.565729647875
1592,62,43,506.421500265598
1593,62,44,758.512794107199
1594,62,45,436.6818921417
1595,62,46,75.4678581953049
1596,62,47,839.142801463604
1597,62,48,25.0098971128464
1598,62,49,18.1270292103291
1599,62,50,346.91452473402
1600,62,51,27.0604320764542
1601,62,52,44.60399761796
1602,62,53,155.178033560514
1603,62,55,4.00488755106926
1604,62,56,15.2024076879025
1605,62,57,2406.25597941875
1606,62,58,50.7843200862408
1607,62,59,266.030374467373
1608,62,60,63.122089266777
1609,62,61,80.1798035502434
1610,63,0,99.0180913209915
1611,63,1,21.6430648863316
1612,63,2,1.11496633291245
1613,63,3,4.07795250415802
1614,63,4,3.62612697482109
1615,63,5,39.5668036341667
1616,63,6,3.45014068484306
1617,63,8,1.28021106123924
1618,63,9,4.68850415945053
1619,63,10,0.479861497879028
1620,63,11,0.739044904708862
1621,63,12,10.14428794384
1622,63,13,17.2629580497742
1623,63,14,2.31373557448387
1624,63,15,9.86400073766708
1625,63,16,7.28608363866806
1626,63,17,20.4211118221283
1627,63,18,2.11563813686371
1628,63,19,1.28237330913544
1629,63,20,0.588424682617188
1630,63,21,0.421735674142838
1631,63,22,12.3846980929375
1632,63,23,6.30423951148987
1633,63,24,10.4152438044548
1634,63,25,6.87490087747574
1635,63,26,4.56222277879715
1636,63,27,8.17109727859497
1637,63,28,10.537118345499
1638,63,29,9.73440161347389
1639,63,30,8.18394374847412
1640,63,31,11.616158425808
1641,63,32,14.8455117642879
1642,63,33,6.11536911129951
1643,63,34,2.59193420410156
1644,63,35,1.0107282102108
1645,63,36,9.49739411473274
1646,63,37,14.5261281132698
1647,63,38,5.60950341820717
1648,63,39,3.51828348636627
1649,63,40,15.0224425196648
1650,63,41,6.87952280044556
1651,63,42,19.3812828660011
1652,63,43,363.181530088186
1653,63,44,48.934883505106
1654,63,45,345.580182671547
1655,63,46,486.609540015459
1656,63,47,70.6492327153683
1657,63,48,2.21448111534119
1658,63,49,0.278319299221039
1659,63,50,63.152822971344
1660,63,51,1.48733511567116
1661,63,52,6.54613903164864
1662,63,53,90.4912430644035
1663,63,54,0.929981887340546
1664,63,55,0.32363086938858
1665,63,56,155.7283192873
1666,63,57,197.912555813789
1667,63,58,86.5552748441696
1668,63,59,352.80481004715
1669,63,60,68.1907960772514
1670,63,61,659.854359507561
1671,63,62,1131.43655705452
1672,64,4,3.13135504722595
1673,64,9,1.47064015269279
1674,64,10,1.78099077939987
1675,64,18,0.896799325942993
1676,64,19,1.45095866918564
1677,64,22,1.04100322723389
1678,64,28,1.40979796648026
1679,64,30,0.72866302728653
1680,64,31,0.732890605926514
1681,64,33,0.97600856423378
1682,64,34,0.66764509677887
1683,64,62,0.81038761138916
1684,65,1,1.07517123222351
1685,65,3,2.35291296243668
1686,65,4,17.3596189022064
1687,65,5,11.0203247070312
1688,65,8,1.23601424694061
1689,65,9,11.8160343170166
1690,65,10,21.7965186834335
1691,65,11,0.492204219102859
1692,65,19,20.1483853459358
1693,65,20,1.48041293025017
1694,65,22,2.02132606506348
1695,65,28,1.03242725133896
1696,65,33,0.935610562562943
1697,65,34,1.60721319913864
1698,65,35,0.45639631152153
1699,65,51,0.84805828332901
1700,65,57,0.659563601016998
1701,65,58,6.3022788465023
1702,65,59,2.17890185117722
1703,65,61,2.37100636959076
1704,65,62,0.577095329761505
1705,65,64,1378.87331646681
1706,66,5,1.52674961090088
1707,66,8,1.43409708142281
1708,66,9,8.99676188826561
1709,66,10,5.51163256168365
1710,66,11,0.483171939849854
1711,66,19,5.06514829397202
1712,66,20,1.24822026491165
1713,66,22,1.22049963474274
1714,66,29,0.844158887863159
1715,66,31,0.770523220300674
1716,66,33,0.870780229568481
1717,66,34,0.342766970396042
1718,66,57,1.97451865673065
1719,66,58,4.95092803239822
1720,66,64,681.080566614866
1721,66,65,284.910028606653
1722,67,1,2.73378598690033
1723,67,3,7.0580045580864
1724,67,4,29.439848959446
1725,67,5,8.14518550038338
1726,67,8,1.5351282954216
1727,67,9,31.185089468956
1728,67,10,25.9052679538727
1729,67,11,2.16200864315033
1730,67,19,32.1064390838146
1731,67,20,2.07769525051117
1732,67,22,0.394798874855042
1733,67,29,0.302278518676758
1734,67,30,0.506456136703491
1735,67,46,1.13589215278625
1736,67,58,7.31868541240692
1737,67,59,0.966271162033081
1738,67,61,2.39665597677231
1739,67,64,3.49032792448997
1740,67,65,27.931157708168
1741,68,0,1.70132005214691
1742,68,1,16.769300788641
1743,68,2,7.43436276912689
1744,68,3,17.609869748354
1745,68,4,183.721085429192
1746,68,5,163.76544046402
1747,68,6,3.38277152180672
1748,68,8,2.10504075884819
1749,68,9,99.1583194732666
1750,68,10,115.643083035946
1751,68,11,4.87316131591797
1752,68,12,3.21137315034866
1753,68,15,0.908559858798981
1754,68,19,153.520239681005
1755,68,20,28.3418951928616
1756,68,21,8.18147927522659
1757,68,22,3.76478812098503
1758,68,28,0.493347704410553
1759,68,29,0.57364296913147
1760,68,33,1.76712918281555
1761,68,34,1.37882855534554
1762,68,45,0.2776238322258
1763,68,57,4.70815551280975
1764,68,58,47.526660233736
1765,68,59,6.66280728578568
1766,68,61,38.1332578659058
1767,68,62,4.54461848735809
1768,68,64,221.272598743439
1769,68,65,136.455907166004
1770,68,66,4.02911359071732
1771,68,67,121.425828486681
1772,69,2,2.39038121700287
1773,69,4,4.11366483569145
1774,69,5,0.433815479278564
1775,69,6,4.11121696233749
1776,69,7,4.241709202528
1777,69,8,20.3404923677444
1778,69,9,20.8549059927464
1779,69,10,48.4367198646069
1780,69,11,30.2321573495865
1781,69,12,13.4865077137947
1782,69,13,3.83345258235931
1783,69,14,6.68024033308029
1784,69,15,2.14543402194977
1785,69,16,0.400115698575974
1786,69,17,1.94647324085236
1787,69,18,1.98369300365448
1788,69,19,33.2416236698627
1789,69,20,25.5391703546047
1790,69,21,0.687517106533051
1791,69,22,1.17328116297722
1792,69,23,0.750290036201477
1793,69,25,1.44757902622223
1794,69,26,0.337680399417877
1795,69,27,1.26926285028458
1796,69,28,1.75770065188408
1797,69,30,2.28537604212761
1798,69,31,0.648947060108185
1799,69,32,0.428865134716034
1800,69,33,1.17441460490227
1801,69,34,2.70704418420792
1802,69,52,1.05535259842873
1803,69,53,0.737280786037445
1804,69,57,14.5042588710785
1805,69,58,12.1574730575085
1806,69,59,6.68743366003036
1807,69,60,0.64232325553894
1808,69,61,0.937104880809784
1809,69,64,802.969939649105
1810,69,65,22.2569974064827
1811,69,66,840.863787263632
1812,69,67,0.403924107551575
1813,69,68,2.14841344952583
1814,70,6,3.40909740328789
1815,70,7,12.4899265766144
1816,70,8,37.183073759079
1817,70,9,4.16087064146996
1818,70,10,7.12225550413132
1819,70,11,49.2706002295017
1820,70,12,87.1171522736549
1821,70,13,16.4276567101479
1822,70,14,33.2934662997723
1823,70,15,7.5875698029995
1824,70,16,4.43963462114334
1825,70,18,3.40194737911224
1826,70,19,3.96600961685181
1827,70,20,23.3377436697483
1828,70,21,5.14380198717117
1829,70,22,0.486735105514526
1830,70,24,0.507947087287903
1831,70,25,2.27903598546982
1832,70,26,0.585334777832031
1833,70,27,1.90689045190811
1834,70,28,2.18090529739857
1835,70,29,1.0478675365448
1836,70,30,2.92193827033043
1837,70,31,3.82572129368782
1838,70,32,0.724461257457733
1839,70,34,4.0696080327034
1840,70,51,0.465099275112152
1841,70,52,0.380363434553146
1842,70,55,0.703735530376434
1843,70,56,0.411696702241898
1844,70,57,34.8535400032997
1845,70,58,23.6923994123936
1846,70,59,11.4206993877888
1847,70,60,4.43000063300133
1848,70,64,46.7479845285416
1849,70,65,0.933134913444519
1850,70,66,22.2750138640404
1851,70,67,0.364491552114487
1852,70,68,3.25173351168633
1853,70,69,1246.66049382091
1854,71,0,1.80567616224289
1855,71,6,5.44299411773682
1856,71,7,18.3733543455601
1857,71,8,70.6333534419537
1858,71,9,8.38638904690742
1859,71,10,28.7014171481133
1860,71,11,148.166304141283
1861,71,12,49.0349588990211
1862,71,13,11.3139669001102
1863,71,14,21.7072146236897
1864,71,15,9.08766108751297
1865,71,16,1.38509631156921
1866,71,17,1.41365706920624
1867,71,18,2.77762842178345
1868,71,19,4.66164571046829
1869,71,20,25.9175198078156
1870,71,22,0.717872738838196
1871,71,23,3.29386994242668
1872,71,25,4.63195413351059
1873,71,26,4.3686104118824
1874,71,28,0.340949654579163
1875,71,30,1.93318137526512
1876,71,31,0.448339939117432
1877,71,32,0.58214920759201
1878,71,34,0.38454458117485
1879,71,52,0.94283926486969
1880,71,54,0.690830528736115
1881,71,57,62.2809218764305
1882,71,58,38.1787878572941
1883,71,59,10.4429814219475
1884,71,60,0.802096664905548
1885,71,62,0.57995742559433
1886,71,63,0.452091038227081
1887,71,64,0.27992182970047
1888,71,66,5.47170296311378
1889,71,67,2.15944385528564
1890,71,68,2.64058119058609
1891,71,69,195.826943874359
1892,71,70,961.710730433464
1893,72,1,2.36774802207947
1894,72,2,3.18504479527473
1895,72,3,0.424300819635391
1896,72,4,2.82335269451141
1897,72,5,2.92988911271095
1898,72,6,20.871315151453
1899,72,7,9.05694019794464
1900,72,8,75.632006585598
1901,72,9,71.9455771744251
1902,72,10,159.314575314522
1903,72,11,101.327879369259
1904,72,12,20.2548825740814
1905,72,13,8.73347142338753
1906,72,14,7.10512393712997
1907,72,15,6.11557456851006
1908,72,16,0.634780764579773
1909,72,18,3.99600133299828
1910,72,19,82.4597415924072
1911,72,20,59.6820109784603
1912,72,23,2.72141516208649
1913,72,24,0.398226678371429
1914,72,25,1.74408254027367
1915,72,26,2.64042547345161
1916,72,27,0.42110812664032
1917,72,28,1.21228295564651
1918,72,30,2.70964941382408
1919,72,32,1.07154813408852
1920,72,33,2.16067266464233
1921,72,34,0.455913364887238
1922,72,47,0.859876275062561
1923,72,51,1.97235757112503
1924,72,52,0.386079281568527
1925,72,56,0.480493783950806
1926,72,57,50.453668653965
1927,72,58,56.6904906630516
1928,72,59,16.0457124710083
1929,72,60,7.5367539525032
1930,72,61,0.512974679470062
1931,72,64,0.417905032634735
1932,72,65,2.09773820638657
1933,72,66,13.2008799016476
1934,72,67,1.26198899745941
1935,72,68,6.01646137237549
1936,72,69,594.617312833667
1937,72,70,342.818021893501
1938,72,71,1566.21546894312
1939,73,1,4.68417727947235
1940,73,2,20.985662817955
1941,73,3,11.7325043976307
1942,73,4,94.8336134254932
1943,73,5,22.5148825645447
1944,73,6,27.6727595925331
1945,73,7,1.9816882610321
1946,73,8,29.3664794564247
1947,73,9,317.569403290749
1948,73,10,327.997165083885
1949,73,11,20.2596189081669
1950,73,12,4.93690077960491
1951,73,13,1.58419594168663
1952,73,14,2.75686001777649
1953,73,15,1.19640454649925
1954,73,19,239.839687049389
1955,73,20,21.4490229785442
1956,73,21,0.874108403921127
